Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
1971-03-22,nan,207.44,207.44,207.44,nan
1971-03-23,208.88,208.88,208.88,208.88,nan
1971-03-24,208.44,208.44,208.44,208.44,nan
1971-03-25,208.99,208.99,208.99,208.99,nan
1971-03-26,209.57,209.57,209.57,209.57,nan
1971-03-29,205.4,205.4,205.4,205.4,nan
1971-03-30,209.83,209.83,209.83,209.83,nan
1971-03-31,210.81,210.81,210.81,210.81,nan
1971-04-01,210.38,210.38,210.38,210.38,nan
1971-04-02,210.01,210.01,210.01,210.01,nan
1971-04-06,210.32,210.32,210.32,210.32,nan
1971-04-07,212.35,212.35,212.35,212.35,nan
1971-04-08,213.59,213.59,213.59,213.59,nan
1971-04-13,216.76,216.76,216.76,216.76,nan
1971-04-14,218.98,218.98,218.98,218.98,nan
1971-04-15,218.24,218.24,218.24,218.24,nan
1971-04-16,219.16,219.16,219.16,219.16,nan
1971-04-19,220.36,220.36,220.36,220.36,nan
1971-04-20,221.21,221.21,221.21,221.21,nan
1971-04-22,222.3,222.3,222.3,222.3,nan
1971-04-23,220.33,220.33,220.33,220.33,nan
1971-04-26,219.51,219.51,219.51,219.51,nan
1971-04-27,222.85,222.85,222.85,222.85,nan
1971-04-28,223.63,223.63,223.63,223.63,nan
1971-04-29,222.3,222.3,222.3,222.3,nan
1971-04-30,222.87,222.87,222.87,222.87,nan
1971-05-03,225.58,225.58,225.58,225.58,nan
1971-05-04,226.16,226.16,226.16,226.16,nan
1971-05-05,226.67,226.67,226.67,226.67,nan
1971-05-06,229.58,229.58,229.58,229.58,nan
1971-05-07,228.28,228.28,228.28,228.28,nan
1971-05-10,229.69,229.69,229.69,229.69,nan
1971-05-11,231.67,231.67,231.67,231.67,nan
1971-05-12,234.29,234.29,234.29,234.29,nan
1971-05-13,233.88,233.88,233.88,233.88,nan
1971-05-14,231.25,231.25,231.25,231.25,nan
1971-05-17,232.13,232.13,232.13,232.13,nan
1971-05-18,232.29,232.29,232.29,232.29,nan
1971-05-19,231.91,231.91,231.91,231.91,nan
1971-05-20,233.13,233.13,233.13,233.13,nan
1971-05-21,237.1,237.1,237.1,237.1,nan
1971-05-24,240.82,240.82,240.82,240.82,nan
1971-05-25,245.59,245.59,245.59,245.59,nan
1971-05-26,246.67,246.67,246.67,246.67,nan
1971-05-27,245.92,245.92,245.92,245.92,nan
1971-05-31,240.17,240.17,240.17,240.17,nan
1971-06-01,238.79,238.79,238.79,238.79,nan
1971-06-02,243.62,243.62,243.62,243.62,nan
1971-06-03,242.77,242.77,242.77,242.77,nan
1971-06-04,244.33,244.33,244.33,244.33,nan
1971-06-07,246.81,246.81,246.81,246.81,nan
1971-06-08,247.65,247.65,247.65,247.65,nan
1971-06-09,249.14,249.14,249.14,249.14,nan
1971-06-10,249.61,249.61,249.61,249.61,nan
1971-06-11,248.66,248.66,248.66,248.66,nan
1971-06-14,255.26,255.26,255.26,255.26,nan
1971-06-15,262.66,262.66,262.66,262.66,nan
1971-06-16,261.2,261.2,261.2,261.2,nan
1971-06-17,260.89,260.89,260.89,260.89,nan
1971-06-18,265.17,265.17,265.17,265.17,nan
1971-06-21,278.97,278.97,278.97,278.97,nan
1971-06-22,275.49,275.49,275.49,275.49,nan
1971-06-23,269.51,269.51,269.51,269.51,nan
1971-06-24,271.72,271.72,271.72,271.72,nan
1971-06-25,275.53,275.53,275.53,275.53,nan
1971-06-28,282.65,282.65,282.65,282.65,nan
1971-06-29,288.74,288.74,288.74,288.74,nan
1971-06-30,292.48,292.48,292.48,292.48,nan
1971-07-02,305.89,305.89,305.89,305.89,nan
1971-07-05,296.24,296.24,296.24,296.24,nan
1971-07-06,294.4,294.4,294.4,294.4,nan
1971-07-07,299.84,299.84,299.84,299.84,nan
1971-07-08,303.82,303.82,303.82,303.82,nan
1971-07-09,301.09,301.09,301.09,301.09,nan
1971-07-12,296.7,296.7,296.7,296.7,nan
1971-07-13,289.64,289.64,289.64,289.64,nan
1971-07-14,284.53,284.53,284.53,284.53,nan
1971-07-15,294.68,294.68,294.68,294.68,nan
1971-07-16,296.36,296.36,296.36,296.36,nan
1971-07-19,290.97,290.97,290.97,290.97,nan
1971-07-20,288.17,288.17,288.17,288.17,nan
1971-07-21,291,291,291,291,nan
1971-07-23,289.43,289.43,289.43,289.43,nan
1971-07-26,286.53,286.53,286.53,286.53,nan
1971-07-27,282.05,282.05,282.05,282.05,nan
1971-07-28,281.87,281.87,281.87,281.87,nan
1971-07-29,282.94,282.94,282.94,282.94,nan
1971-07-30,288.23,288.23,288.23,288.23,nan
1971-08-03,295.65,295.65,295.65,295.65,nan
1971-08-04,294.49,294.49,294.49,294.49,nan
1971-08-05,296.65,296.65,296.65,296.65,nan
1971-08-06,297.34,297.34,297.34,297.34,nan
1971-08-09,297.36,297.36,297.36,297.36,nan
1971-08-10,298.64,298.64,298.64,298.64,nan
1971-08-11,300.94,300.94,300.94,300.94,nan
1971-08-12,306.7,306.7,306.7,306.7,nan
1971-08-13,308.99,308.99,308.99,308.99,nan
1971-08-16,309.5,309.5,309.5,309.5,nan
1971-08-17,307.85,307.85,307.85,307.85,nan
1971-08-18,303.21,303.21,303.21,303.21,nan
1971-08-19,305.08,305.08,305.08,305.08,nan
1971-08-20,306.83,306.83,306.83,306.83,nan
1971-08-23,314.63,314.63,314.63,314.63,nan
1971-08-24,312.95,312.95,312.95,312.95,nan
1971-08-25,317.39,317.39,317.39,317.39,nan
1971-08-26,326.39,326.39,326.39,326.39,nan
1971-08-27,330.82,330.82,330.82,330.82,nan
1971-08-31,nan,343.31,343.31,343.31,nan
1971-09-01,337.51,337.51,337.51,337.51,nan
1971-09-02,342.67,342.67,342.67,342.67,nan
1971-09-03,348.64,348.64,348.64,348.64,nan
1971-09-06,370.55,370.55,370.55,370.55,nan
1971-09-07,361.29,361.29,361.29,361.29,nan
1971-09-08,358.07,358.07,358.07,358.07,nan
1971-09-09,370,370,370,370,nan
1971-09-10,363.56,363.56,363.56,363.56,nan
1971-09-13,360.96,360.96,360.96,360.96,nan
1971-09-14,371.06,371.06,371.06,371.06,nan
1971-09-15,378.07,378.07,378.07,378.07,nan
1971-09-16,384.13,384.13,384.13,384.13,nan
1971-09-17,388.39,388.39,388.39,388.39,nan
1971-09-20,406.32,406.32,406.32,406.32,nan
1971-09-21,404.08,404.08,404.08,404.08,nan
1971-09-22,394.72,394.72,394.72,394.72,nan
1971-09-23,396.88,396.88,396.88,396.88,nan
1971-09-24,385.76,385.76,385.76,385.76,nan
1971-09-27,367.98,367.98,367.98,367.98,nan
1971-09-28,382.31,382.31,382.31,382.31,nan
1971-09-29,373.31,373.31,373.31,373.31,nan
1971-09-30,363.76,363.76,363.76,363.76,nan
1971-10-01,349.61,349.61,349.61,349.61,nan
1971-10-05,347.63,347.63,347.63,347.63,nan
1971-10-06,359.46,359.46,359.46,359.46,nan
1971-10-07,370.24,370.24,370.24,370.24,nan
1971-10-08,369.98,369.98,369.98,369.98,nan
1971-10-11,377.76,377.76,377.76,377.76,nan
1971-10-12,371.42,371.42,371.42,371.42,nan
1971-10-13,371.58,371.58,371.58,371.58,nan
1971-10-14,366.95,366.95,366.95,366.95,nan
1971-10-15,371.09,371.09,371.09,371.09,nan
1971-10-18,368.49,368.49,368.49,368.49,nan
1971-10-19,373,373,373,373,nan
1971-10-20,376.69,376.69,376.69,376.69,nan
1971-10-21,382.44,382.44,382.44,382.44,nan
1971-10-22,390.65,390.65,390.65,390.65,nan
1971-10-25,390.62,390.62,390.62,390.62,nan
1971-10-26,380.58,380.58,380.58,380.58,nan
1971-10-27,364.21,364.21,364.21,364.21,nan
1971-10-28,nan,364.21,364.21,364.21,nan
1971-10-29,364.22,364.22,364.22,364.22,nan
1971-11-01,364.65,364.65,364.65,364.65,nan
1971-11-02,357.77,357.77,357.77,357.77,nan
1971-11-03,343.84,343.84,343.84,343.84,nan
1971-11-04,328.11,328.11,328.11,328.11,nan
1971-11-05,342.9,342.9,342.9,342.9,nan
1971-11-08,337.61,337.61,337.61,337.61,nan
1971-11-09,331.52,331.52,331.52,331.52,nan
1971-11-10,332.63,332.63,332.63,332.63,nan
1971-11-11,332.95,332.95,332.95,332.95,nan
1971-11-12,339.07,339.07,339.07,339.07,nan
1971-11-15,339.75,339.75,339.75,339.75,nan
1971-11-16,332.45,332.45,332.45,332.45,nan
1971-11-17,329.26,329.26,329.26,329.26,nan
1971-11-18,324.89,324.89,324.89,324.89,nan
1971-11-19,308.36,308.36,308.36,308.36,nan
1971-11-22,278.87,278.87,278.87,278.87,nan
1971-11-23,297.8,297.8,297.8,297.8,nan
1971-11-24,317.23,317.23,317.23,317.23,nan
1971-11-25,309.58,309.58,309.58,309.58,nan
1971-11-26,304.27,304.27,304.27,304.27,nan
1971-11-29,291.86,291.86,291.86,291.86,nan
1971-11-30,284.74,284.74,284.74,284.74,nan
1971-12-01,282.04,282.04,282.04,282.04,nan
1971-12-02,289.23,289.23,289.23,289.23,nan
1971-12-03,293.33,293.33,293.33,293.33,nan
1971-12-07,287.67,287.67,287.67,287.67,nan
1971-12-08,288.7,288.7,288.7,288.7,nan
1971-12-09,293.61,293.61,293.61,293.61,nan
1971-12-10,297,297,297,297,nan
1971-12-13,289.15,289.15,289.15,289.15,nan
1971-12-14,291.76,291.76,291.76,291.76,nan
1971-12-15,298.58,298.58,298.58,298.58,nan
1971-12-16,300.59,300.59,300.59,300.59,nan
1971-12-17,298.63,298.63,298.63,298.63,nan
1971-12-21,295.74,295.74,295.74,295.74,nan
1971-12-22,302.47,302.47,302.47,302.47,nan
1971-12-23,313.82,313.82,313.82,313.82,nan
1971-12-24,323.04,323.04,323.04,323.04,nan
1971-12-28,332.76,332.76,332.76,332.76,nan
1971-12-29,336.48,336.48,336.48,336.48,nan
1971-12-30,336.82,336.82,336.82,336.82,nan
1971-12-31,341.36,341.36,341.36,341.36,nan
1972-01-03,346.81,346.81,346.81,346.81,nan
1972-01-04,339.78,339.78,339.78,339.78,nan
1972-01-05,343.58,343.58,343.58,343.58,nan
1972-01-06,341.31,341.31,341.31,341.31,nan
1972-01-07,342.05,342.05,342.05,342.05,nan
1972-01-10,334.83,334.83,334.83,334.83,nan
1972-01-11,336.27,336.27,336.27,336.27,nan
1972-01-12,336.39,336.39,336.39,336.39,nan
1972-01-13,327.86,327.86,327.86,327.86,nan
1972-01-14,330.02,330.02,330.02,330.02,nan
1972-01-17,330.1,330.1,330.1,330.1,nan
1972-01-18,329.44,329.44,329.44,329.44,nan
1972-01-19,334.95,334.95,334.95,334.95,nan
1972-01-20,335.91,335.91,335.91,335.91,nan
1972-01-21,335.51,335.51,335.51,335.51,nan
1972-01-24,332.23,332.23,332.23,332.23,nan
1972-01-25,329.97,329.97,329.97,329.97,nan
1972-01-26,328.77,328.77,328.77,328.77,nan
1972-01-27,323.95,323.95,323.95,323.95,nan
1972-01-28,324.1,324.1,324.1,324.1,nan
1972-01-31,329.55,329.55,329.55,329.55,nan
1972-02-01,328,328,328,328,nan
1972-02-02,326.08,326.08,326.08,326.08,nan
1972-02-03,328.47,328.47,328.47,328.47,nan
1972-02-04,329.77,329.77,329.77,329.77,nan
1972-02-07,329.36,329.36,329.36,329.36,nan
1972-02-08,330.94,330.94,330.94,330.94,nan
1972-02-09,329.18,329.18,329.18,329.18,nan
1972-02-10,332.6,332.6,332.6,332.6,nan
1972-02-11,335.38,335.38,335.38,335.38,nan
1972-02-14,342.05,342.05,342.05,342.05,nan
1972-02-18,338.73,338.73,338.73,338.73,nan
1972-02-21,340.35,340.35,340.35,340.35,nan
1972-02-22,339.02,339.02,339.02,339.02,nan
1972-02-23,345.36,345.36,345.36,345.36,nan
1972-02-24,348.03,348.03,348.03,348.03,nan
1972-02-25,351.12,351.12,351.12,351.12,nan
1972-02-28,342.95,342.95,342.95,342.95,nan
1972-02-29,342.79,342.79,342.79,342.79,nan
1972-03-01,349.24,349.24,349.24,349.24,nan
1972-03-02,349.8,349.8,349.8,349.8,nan
1972-03-03,346.71,346.71,346.71,346.71,nan
1972-03-06,343.14,343.14,343.14,343.14,nan
1972-03-07,346.06,346.06,346.06,346.06,nan
1972-03-08,346.94,346.94,346.94,346.94,nan
1972-03-09,346.32,346.32,346.32,346.32,nan
1972-03-10,347.6,347.6,347.6,347.6,nan
1972-03-13,345.74,345.74,345.74,345.74,nan
1972-03-14,348.65,348.65,348.65,348.65,nan
1972-03-15,344.86,344.86,344.86,344.86,nan
1972-03-16,344.91,344.91,344.91,344.91,nan
1972-03-17,344.96,344.96,344.96,344.96,nan
1972-03-20,343.81,343.81,343.81,343.81,nan
1972-03-21,343.68,343.68,343.68,343.68,nan
1972-03-22,345.17,345.17,345.17,345.17,nan
1972-03-23,345.6,345.6,345.6,345.6,nan
1972-03-24,348.43,348.43,348.43,348.43,nan
1972-03-27,355.37,355.37,355.37,355.37,nan
1972-03-28,352.85,352.85,352.85,352.85,nan
1972-03-29,354.87,354.87,354.87,354.87,nan
1972-03-30,354.63,354.63,354.63,354.63,nan
1972-04-04,355.21,355.21,355.21,355.21,nan
1972-04-06,362.45,362.45,362.45,362.45,nan
1972-04-07,366.05,366.05,366.05,366.05,nan
1972-04-10,373.36,373.36,373.36,373.36,nan
1972-04-11,373.54,373.54,373.54,373.54,nan
1972-04-12,373.15,373.15,373.15,373.15,nan
1972-04-13,379.31,379.31,379.31,379.31,nan
1972-04-14,382.86,382.86,382.86,382.86,nan
1972-04-17,379.73,379.73,379.73,379.73,nan
1972-04-18,381.09,381.09,381.09,381.09,nan
1972-04-19,380.78,380.78,380.78,380.78,nan
1972-04-20,379.45,379.45,379.45,379.45,nan
1972-04-24,383.66,383.66,383.66,383.66,nan
1972-04-25,388.89,388.89,388.89,388.89,nan
1972-04-26,384.68,384.68,384.68,384.68,nan
1972-04-27,386.16,386.16,386.16,386.16,nan
1972-04-28,390.29,390.29,390.29,390.29,nan
1972-05-01,392.08,392.08,392.08,392.08,nan
1972-05-02,395.15,395.15,395.15,395.15,nan
1972-05-03,390.09,390.09,390.09,390.09,nan
1972-05-04,397.71,397.71,397.71,397.71,nan
1972-05-05,400.06,400.06,400.06,400.06,nan
1972-05-08,397.42,397.42,397.42,397.42,nan
1972-05-09,392.64,392.64,392.64,392.64,nan
1972-05-10,382.82,382.82,382.82,382.82,nan
1972-05-11,388.27,388.27,388.27,388.27,nan
1972-05-12,394.49,394.49,394.49,394.49,nan
1972-05-15,393.73,393.73,393.73,393.73,nan
1972-05-16,391.98,391.98,391.98,391.98,nan
1972-05-17,398.65,398.65,398.65,398.65,nan
1972-05-18,399.73,399.73,399.73,399.73,nan
1972-05-19,398.88,398.88,398.88,398.88,nan
1972-05-22,394.06,394.06,394.06,394.06,nan
1972-05-23,400.75,400.75,400.75,400.75,nan
1972-05-24,400.72,400.72,400.72,400.72,nan
1972-05-25,403.86,403.86,403.86,403.86,nan
1972-05-26,410.61,410.61,410.61,410.61,nan
1972-05-29,415.15,415.15,415.15,415.15,nan
1972-05-30,414.75,414.75,414.75,414.75,nan
1972-05-31,421.13,421.13,421.13,421.13,nan
1972-06-01,431.39,431.39,431.39,431.39,nan
1972-06-02,433.41,433.41,433.41,433.41,nan
1972-06-05,439.48,439.48,439.48,439.48,nan
1972-06-06,450.32,450.32,450.32,450.32,nan
1972-06-07,444.54,444.54,444.54,444.54,nan
1972-06-08,433.02,433.02,433.02,433.02,nan
1972-06-09,435.77,435.77,435.77,435.77,nan
1972-06-12,435.11,435.11,435.11,435.11,nan
1972-06-13,428.04,428.04,428.04,428.04,nan
1972-06-14,423.75,423.75,423.75,423.75,nan
1972-06-16,426.74,426.74,426.74,426.74,nan
1972-06-19,434.22,434.22,434.22,434.22,nan
1972-06-20,433.7,433.7,433.7,433.7,nan
1972-06-21,432.78,432.78,432.78,432.78,nan
1972-06-22,431.6,431.6,431.6,431.6,nan
1972-06-23,432.64,432.64,432.64,432.64,nan
1972-06-26,442.09,442.09,442.09,442.09,nan
1972-06-27,434.56,434.56,434.56,434.56,nan
1972-06-28,432.23,432.23,432.23,432.23,nan
1972-06-29,435.14,435.14,435.14,435.14,nan
1972-06-30,440.06,440.06,440.06,440.06,nan
1972-07-03,448.36,448.36,448.36,448.36,nan
1972-07-04,456.45,456.45,456.45,456.45,nan
1972-07-05,456.91,456.91,456.91,456.91,nan
1972-07-06,458.79,458.79,458.79,458.79,nan
1972-07-07,460.26,460.26,460.26,460.26,nan
1972-07-10,466.67,466.67,466.67,466.67,nan
1972-07-11,468.52,468.52,468.52,468.52,nan
1972-07-12,479.7,479.7,479.7,479.7,nan
1972-07-13,474.62,474.62,474.62,474.62,nan
1972-07-14,479.13,479.13,479.13,479.13,nan
1972-07-17,488.8,488.8,488.8,488.8,nan
1972-07-18,481.94,481.94,481.94,481.94,nan
1972-07-19,491.88,491.88,491.88,491.88,nan
1972-07-20,493.86,493.86,493.86,493.86,nan
1972-07-21,494.79,494.79,494.79,494.79,nan
1972-07-24,482.78,482.78,482.78,482.78,nan
1972-07-25,498.21,498.21,498.21,498.21,nan
1972-07-26,506.2,506.2,506.2,506.2,nan
1972-07-27,509.54,509.54,509.54,509.54,nan
1972-07-28,499.99,499.99,499.99,499.99,nan
1972-07-31,497.01,497.01,497.01,497.01,nan
1972-08-01,507.01,507.01,507.01,507.01,nan
1972-08-02,502.09,502.09,502.09,502.09,nan
1972-08-03,501.55,501.55,501.55,501.55,nan
1972-08-04,496.19,496.19,496.19,496.19,nan
1972-08-08,487.8,487.8,487.8,487.8,nan
1972-08-09,482.06,482.06,482.06,482.06,nan
1972-08-10,488.46,488.46,488.46,488.46,nan
1972-08-11,485.43,485.43,485.43,485.43,nan
1972-08-14,477.49,477.49,477.49,477.49,nan
1972-08-15,468.8,468.8,468.8,468.8,nan
1972-08-16,457.19,457.19,457.19,457.19,nan
1972-08-17,462.75,462.75,462.75,462.75,nan
1972-08-18,458.41,458.41,458.41,458.41,nan
1972-08-21,442.03,442.03,442.03,442.03,nan
1972-08-22,437.99,437.99,437.99,437.99,nan
1972-08-23,449.69,449.69,449.69,449.69,nan
1972-08-24,444.58,444.58,444.58,444.58,nan
1972-08-25,447.71,447.71,447.71,447.71,nan
1972-08-29,444.61,444.61,444.61,444.61,nan
1972-08-30,443.11,443.11,443.11,443.11,nan
1972-08-31,450.24,450.24,450.24,450.24,nan
1972-09-01,460.36,460.36,460.36,460.36,nan
1972-09-04,467.64,467.64,467.64,467.64,nan
1972-09-05,472.53,472.53,472.53,472.53,nan
1972-09-06,479.62,479.62,479.62,479.62,nan
1972-09-07,473.92,473.92,473.92,473.92,nan
1972-09-08,470.01,470.01,470.01,470.01,nan
1972-09-11,464.56,464.56,464.56,464.56,nan
1972-09-12,471.72,471.72,471.72,471.72,nan
1972-09-13,469.66,469.66,469.66,469.66,nan
1972-09-14,469.03,469.03,469.03,469.03,nan
1972-09-15,472.02,472.02,472.02,472.02,nan
1972-09-18,478.81,478.81,478.81,478.81,nan
1972-09-19,483.33,483.33,483.33,483.33,nan
1972-09-20,476.57,476.57,476.57,476.57,nan
1972-09-21,475.19,475.19,475.19,475.19,nan
1972-09-22,480.43,480.43,480.43,480.43,nan
1972-09-25,480.22,480.22,480.22,480.22,nan
1972-09-26,488.88,488.88,488.88,488.88,nan
1972-09-27,489.47,489.47,489.47,489.47,nan
1972-09-28,493.81,493.81,493.81,493.81,nan
1972-09-29,496.55,496.55,496.55,496.55,nan
1972-10-02,500.86,500.86,500.86,500.86,nan
1972-10-03,518.45,518.45,518.45,518.45,nan
1972-10-04,514.66,514.66,514.66,514.66,nan
1972-10-05,515.92,515.92,515.92,515.92,nan
1972-10-06,518.9,518.9,518.9,518.9,nan
1972-10-09,532.68,532.68,532.68,532.68,nan
1972-10-10,526.19,526.19,526.19,526.19,nan
1972-10-11,535.54,535.54,535.54,535.54,nan
1972-10-12,535.97,535.97,535.97,535.97,nan
1972-10-13,532.28,532.28,532.28,532.28,nan
1972-10-17,538.1,538.1,538.1,538.1,nan
1972-10-18,530.61,530.61,530.61,530.61,nan
1972-10-19,536.2,536.2,536.2,536.2,nan
1972-10-20,536.34,536.34,536.34,536.34,nan
1972-10-23,563.38,563.38,563.38,563.38,nan
1972-10-24,559.93,559.93,559.93,559.93,nan
1972-10-25,567.42,567.42,567.42,567.42,nan
1972-10-26,580.46,580.46,580.46,580.46,nan
1972-10-27,579.99,579.99,579.99,579.99,nan
1972-10-30,623.86,623.86,623.86,623.86,nan
1972-10-31,639.59,639.59,639.59,639.59,nan
1972-11-01,632.62,632.62,632.62,632.62,nan
1972-11-02,623.85,623.85,623.85,623.85,nan
1972-11-03,642.51,642.51,642.51,642.51,nan
1972-11-06,658.3,658.3,658.3,658.3,nan
1972-11-07,671.75,671.75,671.75,671.75,nan
1972-11-08,699.76,699.76,699.76,699.76,nan
1972-11-09,727.02,727.02,727.02,727.02,nan
1972-11-10,759.42,759.42,759.42,759.42,nan
1972-11-13,672.62,672.62,672.62,672.62,nan
1972-11-14,672.91,672.91,672.91,672.91,nan
1972-11-15,690.24,690.24,690.24,690.24,nan
1972-11-16,695.77,695.77,695.77,695.77,nan
1972-11-17,686.8,686.8,686.8,686.8,nan
1972-11-20,679.27,679.27,679.27,679.27,nan
1972-11-21,661.26,661.26,661.26,661.26,nan
1972-11-22,674.84,674.84,674.84,674.84,nan
1972-11-23,686.03,686.03,686.03,686.03,nan
1972-11-24,668.51,668.51,668.51,668.51,nan
1972-11-27,641.4,641.4,641.4,641.4,nan
1972-11-28,637.73,637.73,637.73,637.73,nan
1972-11-29,661.35,661.35,661.35,661.35,nan
1972-11-30,664.91,664.91,664.91,664.91,nan
1972-12-01,678.82,678.82,678.82,678.82,nan
1972-12-04,678.1,678.1,678.1,678.1,nan
1972-12-05,675.12,675.12,675.12,675.12,nan
1972-12-06,681.4,681.4,681.4,681.4,nan
1972-12-07,687.83,687.83,687.83,687.83,nan
1972-12-08,702.25,702.25,702.25,702.25,nan
1972-12-11,720.08,720.08,720.08,720.08,nan
1972-12-12,722.05,722.05,722.05,722.05,nan
1972-12-13,732.41,732.41,732.41,732.41,nan
1972-12-14,751.51,751.51,751.51,751.51,nan
1972-12-15,743.01,743.01,743.01,743.01,nan
1972-12-18,746.72,746.72,746.72,746.72,nan
1972-12-19,747.99,747.99,747.99,747.99,nan
1972-12-20,742.49,742.49,742.49,742.49,nan
1972-12-21,763.71,763.71,763.71,763.71,nan
1972-12-22,777.43,777.43,777.43,777.43,nan
1972-12-27,819.93,819.93,819.93,819.93,nan
1972-12-28,811.95,811.95,811.95,811.95,nan
1972-12-29,843.4,843.4,843.4,843.4,nan
1973-01-02,869.14,869.14,869.14,869.14,nan
1973-01-03,852.31,852.31,852.31,852.31,nan
1973-01-04,865.99,865.99,865.99,865.99,nan
1973-01-05,884.88,884.88,884.88,884.88,nan
1973-01-08,901.29,901.29,901.29,901.29,nan
1973-01-09,904.21,904.21,904.21,904.21,nan
1973-01-10,970.88,970.88,970.88,970.88,nan
1973-01-11,955.01,955.01,955.01,955.01,nan
1973-01-12,886.7,886.7,886.7,886.7,nan
1973-01-15,825.94,825.94,825.94,825.94,nan
1973-01-16,883.97,883.97,883.97,883.97,nan
1973-01-17,874.58,874.58,874.58,874.58,nan
1973-01-18,878.86,878.86,878.86,878.86,nan
1973-01-19,873.01,873.01,873.01,873.01,nan
1973-01-22,877.3,877.3,877.3,877.3,nan
1973-01-23,911.29,911.29,911.29,911.29,nan
1973-01-24,937.74,937.74,937.74,937.74,nan
1973-01-25,950.76,950.76,950.76,950.76,nan
1973-01-26,946.59,946.59,946.59,946.59,nan
1973-01-29,958.46,958.46,958.46,958.46,nan
1973-01-30,971.44,971.44,971.44,971.44,nan
1973-01-31,971.87,971.87,971.87,971.87,nan
1973-02-01,970.69,970.69,970.69,970.69,nan
1973-02-02,1098.86,1098.86,1098.86,1098.86,nan
1973-02-07,1147.09,1147.09,1147.09,1147.09,nan
1973-02-08,1267.26,1267.26,1267.26,1267.26,nan
1973-02-09,1449.91,1449.91,1449.91,1449.91,nan
1973-02-12,1503.14,1503.14,1503.14,1503.14,nan
1973-02-13,1428.2,1428.2,1428.2,1428.2,nan
1973-02-14,1418.17,1418.17,1418.17,1418.17,nan
1973-02-15,1406.53,1406.53,1406.53,1406.53,nan
1973-02-16,1454.76,1454.76,1454.76,1454.76,nan
1973-02-19,1514.5,1514.5,1514.5,1514.5,nan
1973-02-20,1568.17,1568.17,1568.17,1568.17,nan
1973-02-21,1552.16,1552.16,1552.16,1552.16,nan
1973-02-22,1521.91,1521.91,1521.91,1521.91,nan
1973-02-23,1498.02,1498.02,1498.02,1498.02,nan
1973-02-26,1509.67,1509.67,1509.67,1509.67,nan
1973-02-27,1613.42,1613.42,1613.42,1613.42,nan
1973-02-28,1625.63,1625.63,1625.63,1625.63,nan
1973-03-01,1690.43,1690.43,1690.43,1690.43,nan
1973-03-02,1744.39,1744.39,1744.39,1744.39,nan
1973-03-05,1770.85,1770.85,1770.85,1770.85,nan
1973-03-06,1750.25,1750.25,1750.25,1750.25,nan
1973-03-07,1711.32,1711.32,1711.32,1711.32,nan
1973-03-08,1731.64,1731.64,1731.64,1731.64,nan
1973-03-09,1774.96,1774.96,1774.96,1774.96,nan
1973-03-12,1734.9,1734.9,1734.9,1734.9,nan
1973-03-13,1674.65,1674.65,1674.65,1674.65,nan
1973-03-14,1604.25,1604.25,1604.25,1604.25,nan
1973-03-15,1595.5,1595.5,1595.5,1595.5,nan
1973-03-16,1660.1,1660.1,1660.1,1660.1,nan
1973-03-19,1620.34,1620.34,1620.34,1620.34,nan
1973-03-20,1514.73,1514.73,1514.73,1514.73,nan
1973-03-21,1386.82,1386.82,1386.82,1386.82,nan
1973-03-22,1453.86,1453.86,1453.86,1453.86,nan
1973-03-23,1417.98,1417.98,1417.98,1417.98,nan
1973-03-26,1229.28,1229.28,1229.28,1229.28,nan
1973-03-27,1192.8,1192.8,1192.8,1192.8,nan
1973-03-28,1285.94,1285.94,1285.94,1285.94,nan
1973-03-29,1332.33,1332.33,1332.33,1332.33,nan
1973-03-30,1301.13,1301.13,1301.13,1301.13,nan
1973-04-02,1234.05,1234.05,1234.05,1234.05,nan
1973-04-03,1160.34,1160.34,1160.34,1160.34,nan
1973-04-04,1058.94,1058.94,1058.94,1058.94,nan
1973-04-06,1001.67,1001.67,1001.67,1001.67,nan
1973-04-09,924.5,924.5,924.5,924.5,nan
1973-04-10,818.39,818.39,818.39,818.39,nan
1973-04-11,926.45,926.45,926.45,926.45,nan
1973-04-12,1000.08,1000.08,1000.08,1000.08,nan
1973-04-13,1083.15,1083.15,1083.15,1083.15,nan
1973-04-17,1027.02,1027.02,1027.02,1027.02,nan
1973-04-18,986.44,986.44,986.44,986.44,nan
1973-04-19,984.22,984.22,984.22,984.22,nan
1973-04-24,936.4,936.4,936.4,936.4,nan
1973-04-25,902.34,902.34,902.34,902.34,nan
1973-04-26,849.62,849.62,849.62,849.62,nan
1973-04-27,779.28,779.28,779.28,779.28,nan
1973-04-30,734.83,734.83,734.83,734.83,nan
1973-05-01,788.48,788.48,788.48,788.48,nan
1973-05-02,830.23,830.23,830.23,830.23,nan
1973-05-03,777.21,777.21,777.21,777.21,nan
1973-05-04,770.61,770.61,770.61,770.61,nan
1973-05-07,751.51,751.51,751.51,751.51,nan
1973-05-08,689.92,689.92,689.92,689.92,nan
1973-05-09,656.03,656.03,656.03,656.03,nan
1973-05-10,662.92,662.92,662.92,662.92,nan
1973-05-11,683.84,683.84,683.84,683.84,nan
1973-05-14,742.45,742.45,742.45,742.45,nan
1973-05-15,739.33,739.33,739.33,739.33,nan
1973-05-16,759.72,759.72,759.72,759.72,nan
1973-05-17,766.65,766.65,766.65,766.65,nan
